timestamp,student_id,student_name,age,height_cm,weight_kg,gender,zone,movement_type,amplitude_mean_dbm,amplitude_std_db,phase_mean_rad,phase_variance_rad,rssi_dbm,snr_db,noise_floor_dbm,num_subcarriers,bandwidth_mhz,subcarrier_values
2026-05-08T19:42:21,19,Pessoa #19,15,169,61,M,F,levantamento_bracos,4.64,1.53,3.0453,5.9549,-5.36,99.64,-95,56,20,"2.63:6.2465,5.56:0.3439,2.8:0.6004,5.57:1.038,3.62:3.5767,7.04:5.8581,3.06:5.3934,1.32:5.2009,4.46:3.7855,6.62:3.2593,4.87:3.3952,4.53:3.696,8.4:2.4106,4.94:0.8971,4.32:2.8091,3.97:5.9966,4.63:1.7624,5.1:5.8171,7.25:6.0208,3.47:0.9293,3.23:4.2107,2.98:1.2736,6.72:5.8373,2.8:5.1351,4.5:3.4277,6.16:4.1311,4.38:3.4233,3.58:0.717,2.28:4.1149,5.21:2.7953,3.62:4.5692,4.92:0.7232,3.24:1.8189,4.28:4.6729,4.51:4.7145,5.44:4.2191,5.73:1.4525,3.43:1.2532,2.5:3.2399,2.07:5.4435,6.97:4.1583,4.59:0.4268,5.8:1.4041,3.61:0.6525,4.25:2.9551,4.75:4.3574,3.19:2.5346,4.15:0.0567,4.9:3.1209,5.44:1.9566,6.9:1.6682,6.68:2.7967,6.41:1.956,4.71:0.6489,7.9:3.0082,4.03:2.6248"
2026-05-08T19:42:22,19,Pessoa #19,15,169,61,M,F,levantamento_bracos,10.43,1.27,3.2054,7.1505,0.43,105.43,-95,56,20,"7.51:4.0479,11.7:0.3015,10.52:4.43,8.24:0.2418,12.03:3.7733,11.06:3.2609,9.2:4.2532,12.49:6.1693,12.23:1.9781,11.54:4.7833,11.41:1.9193,8.63:4.4926,10.18:3.3569,9.37:4.8191,10.32:4.0174,12.05:3.37,10.3:5.7749,11.03:4.1076,10.75:2.892,11.12:1.2589,10.68:1.5827,9.12:0.6694,8.92:1.5868,11.01:5.8412,11.35:2.6427,12.94:5.802,9.14:4.6456,9.24:1.5992,9.88:1.9875,11.35:0.7688,10.61:3.0314,10.35:3.4695,8.62:5.5575,7.82:5.5902,10.06:3.8697,9.26:2.7518,9.47:0.6922,10.8:3.2678,10.93:3.3565,11.97:0.2584,8.79:0.6509,10.66:2.1412,11.15:6.1141,11.22:5.0355,10.83:0.2587,11.47:1.3173,8.3:1.9426,10.22:3.5909,11.29:1.8421,11.84:5.0467,12.38:4.3776,11.0:4.6971,10.69:3.1412,8.84:1.951,11.03:4.7045,9.01:4.4738"
2026-05-08T19:42:24,19,Pessoa #19,15,169,61,M,F,levantamento_bracos,10.56,1.31,2.9066,7.3779,0.56,105.56,-95,56,20,"12.17:2.9112,9.76:4.9246,11.4:0.765,10.26:0.1644,11.15:5.6629,10.74:2.0553,11.6:1.5251,12.1:2.5888,9.39:2.3549,10.08:3.1702,11.78:1.3275,11.78:0.1027,12.6:4.8233,9.9:2.3503,8.35:4.251,10.41:5.6376,10.9:1.9412,9.19:6.0391,9.5:5.4043,11.46:0.2338,11.09:0.8358,8.5:2.0566,10.28:0.8415,9.75:3.5028,10.18:6.2199,10.21:4.7059,8.27:1.5496,8.17:5.1608,13.19:0.1399,13.65:1.9124,9.85:2.152,12.67:1.45,9.76:2.5524,12.17:0.7121,9.35:1.8194,10.74:0.0719,10.66:5.6825,12.55:3.2782,9.88:3.614,9.59:4.4009,7.86:3.2772,8.89:3.846,12.22:1.873,10.89:0.9034,9.61:5.0916,10.25:5.0542,10.96:2.4928,12.33:4.0057,8.64:4.6751,10.59:1.7449,10.83:2.4456,11.22:0.9238,9.76:5.4035,10.63:5.5649,10.93:1.4505,10.72:3.1261"
2026-05-08T19:42:25,19,Pessoa #19,15,169,61,M,F,levantamento_bracos,6.45,1.48,2.9999,3.9885,-3.55,101.45,-95,56,20,"6.19:0.1348,6.34:2.2245,7.67:1.913,7.62:5.1023,4.51:2.6586,4.79:1.5038,6.52:0.7899,9.67:3.1919,6.95:0.3877,5.36:3.7724,7.81:5.6288,6.39:2.4492,7.26:2.931,6.22:1.432,7.28:5.5321,5.69:0.8647,4.56:4.867,7.37:5.2701,7.23:3.9635,6.39:3.1381,7.57:4.9924,4.15:3.4972,5.02:1.6617,6.24:0.9948,5.08:0.4891,3.67:3.6634,6.2:1.7915,5.77:1.5535,6.2:1.1808,6.1:6.0202,7.11:6.0066,7.78:3.9323,6.95:4.697,6.95:6.1065,5.68:4.5129,10.38:3.3498,7.84:0.2877,7.44:1.7661,6.77:3.7501,4.89:0.0092,2.49:2.7614,6.08:2.0547,7.1:2.9699,8.46:4.7261,7.21:2.776,8.31:1.2775,5.4:6.2265,5.45:3.9204,4.23:2.7001,6.4:1.1236,7.67:2.678,5.45:0.9521,9.27:1.6566,7.52:5.9223,4.06:5.5232,6.56:2.7057"
2026-05-08T19:42:26,19,Pessoa #19,15,169,61,M,F,levantamento_bracos,3.74,1.46,2.9577,7.1056,-6.26,98.74,-95,56,20,"3.46:5.6183,4.54:5.2125,3.14:3.3452,6.51:0.906,1.75:3.0854,4.19:5.2648,4.37:5.7969,4.11:5.0979,6.19:0.9121,3.14:5.8726,7.05:5.5584,3.37:5.3882,2.14:5.5184,2.82:1.561,1.97:2.329,0.82:4.3401,5.17:4.742,5.56:0.0527,5.16:0.0063,1.82:1.5691,5.25:1.6843,1.14:0.722,1.85:4.2272,3.4:4.8102,4.1:0.6445,4.02:2.6732,2.85:3.0988,1.93:0.9362,6.5:0.9412,3.33:0.6588,4.2:2.1537,5.1:1.3127,3.66:5.8017,4.89:0.0266,2.17:3.8276,4.08:5.1609,2.95:0.6953,6.32:0.9995,3.35:1.2657,4.58:0.1684,6.14:5.2108,3.49:3.5694,3.48:3.6937,2.37:4.391,3.15:2.3113,2.18:3.9286,1.84:0.6675,2.26:3.9054,3.57:2.0871,2.41:4.1363,3.28:2.4536,4.69:4.204,4.15:1.6132,4.45:1.3416,5.55:5.3294,3.22:2.8054"
2026-05-08T19:43:00,20,Pessoa #20,14,178,82,M,A,parada,16.05,1.44,4.68,0.1891,6.05,111.05,-95,56,20,"12.88:4.5722,15.92:4.7544,18.39:4.6713,16.59:4.5175,16.11:4.8747,13.73:4.8072,15.74:4.8028,19.89:4.7875,15.45:4.6232,13.59:4.6848,14.86:4.5721,13.39:4.7146,17.79:4.8027,13.88:4.5187,16.97:4.5259,15.51:4.4842,17.53:4.7135,16.61:4.7282,15.86:5.008,16.77:4.7312,13.76:4.7391,16.33:4.8361,17.23:4.8853,15.72:4.9458,17.32:4.7651,16.55:4.7342,17.8:4.732,18.6:4.6578,17.01:4.4818,16.58:4.6939,15.9:4.6821,15.09:4.416,15.49:4.5665,14.87:4.7885,15.14:4.5392,17.24:4.6016,14.01:4.5666,14.36:4.6001,15.64:4.8004,15.16:4.5857,14.28:4.4889,17.26:4.9635,16.78:4.708,16.86:4.6912,15.3:4.6539,16.66:4.6642,14.55:4.722,18.15:4.6689,17.38:4.5172,17.39:4.7643,15.85:4.7961,16.31:4.6198,16.22:4.4247,16.77:4.4523,14.6:4.6183,17.08:4.8161"
2026-05-08T19:43:01,20,Pessoa #20,14,178,82,M,A,parada,15.36,1.31,3.5177,0.168,5.36,110.36,-95,56,20,"16.33:3.4699,13.71:3.4974,16.74:3.3954,16.38:3.6946,14.33:3.3121,16.27:3.456,14.38:3.5586,12.63:3.5154,16.72:3.559,15.66:3.4275,14.54:3.4652,14.76:3.6998,13.49:3.511,15.12:3.4125,14.74:3.3687,14.75:3.6904,15.4:3.6864,16.97:3.6266,14.28:3.4356,13.72:3.5664,15.41:3.6157,16.65:3.5241,16.29:3.6671,16.22:3.5952,13.61:3.5946,15.64:3.4401,15.7:3.4056,17.21:3.553,16.28:3.2207,12.28:3.5871,16.23:3.5259,15.5:3.4877,14.63:3.4795,17.21:3.4875,16.84:3.3816,16.25:3.4613,16.59:3.4198,15.51:3.4776,14.1:3.6397,14.23:3.5207,15.34:3.4738,16.11:3.424,14.79:3.556,16.87:3.4105,15.48:3.7822,13.9:3.4629,14.47:3.6421,13.41:3.5535,13.58:3.5448,14.99:3.4671,13.71:3.5658,17.98:3.6451,17.09:3.4558,16.0:3.5938,15.35:3.4953,17.92:3.4871"
2026-05-08T19:43:02,20,Pessoa #20,14,178,82,M,A,parada,17.35,1.31,0.4713,0.2104,7.35,112.35,-95,56,20,"14.29:0.6658,18.55:0.5274,16.53:0.1096,17.29:0.4695,17.9:0.6362,17.98:0.385,19.02:0.9854,18.22:0.5092,14.97:0.3168,18.34:0.6189,17.39:0.2327,18.35:0.61,17.37:0.5718,18.11:0.1825,15.43:0.6698,16.81:0.1996,19.02:0.4276,16.39:0.5146,16.11:0.5861,16.76:0.2513,15.84:0.4655,16.29:0.316,19.0:0.7406,17.63:0.6102,16.88:0.5651,15.02:0.6056,17.0:0.4297,15.19:0.1294,19.02:0.6008,18.56:0.6493,18.91:0.5922,16.19:0.3861,17.85:0.3387,18.5:0.4169,16.99:0.3972,16.95:0.7065,14.56:0.3753,18.01:0.4036,16.45:0.2707,18.66:0.6581,20.31:0.6424,19.0:0.4082,19.06:0.129,15.99:0.6996,17.61:0.3001,16.91:0.2503,18.32:0.4457,15.48:0.9325,18.97:0.2871,16.85:0.4416,17.47:0.5088,17.74:0.4201,17.13:0.4167,18.23:0.3769,17.61:0.449,16.64:0.555"
2026-05-08T19:43:03,20,Pessoa #20,14,178,82,M,A,parada,16.89,1.52,3.8898,1.0227,6.89,111.89,-95,56,20,"17.6:3.7132,16.47:3.7861,19.54:2.7797,17.31:4.5763,14.74:4.2287,18.12:3.5529,14.56:5.2641,17.0:3.5017,17.72:3.7736,16.3:4.0307,17.26:3.0169,17.8:5.006,17.1:3.5129,18.03:4.5094,18.56:4.0783,16.93:3.4041,19.05:3.2916,16.13:3.8798,19.85:3.5717,18.01:4.0236,14.75:4.2565,17.04:3.8127,16.36:2.766,17.91:3.7642,18.74:4.7221,19.48:4.3264,13.68:2.1248,17.57:3.7525,17.52:4.9342,16.54:3.5322,16.97:3.4388,15.6:4.0329,16.24:3.5331,17.44:2.2254,13.84:3.7926,15.89:3.2201,16.31:4.6795,16.08:4.9556,19.43:5.373,14.03:4.245,19.21:4.1309,16.47:5.4531,15.93:5.2997,17.25:3.3724,17.45:3.2677,15.03:3.8547,15.23:3.3653,17.9:3.9996,18.04:3.7808,16.44:3.3583,13.66:4.3536,17.47:4.1631,15.82:4.3635,15.05:3.7199,17.03:3.3451,18.13:3.0145"
2026-05-08T19:43:04,20,Pessoa #20,14,178,82,M,A,parada,15.54,1.27,0.9429,0.5416,5.54,110.54,-95,56,20,"16.7:0.226,17.2:0.7589,15.52:0.0308,15.7:0.8679,13.92:0.9888,15.14:0.4306,14.66:0.3895,15.35:0.3942,17.46:0.8874,14.5:1.1611,18.21:6.0607,17.19:0.4332,16.21:1.1622,16.43:0.8499,15.2:0.4887,17.06:1.0938,16.64:0.3016,15.57:1.2929,16.11:0.8701,13.3:0.5374,17.03:1.0375,15.64:0.5573,14.78:0.2829,15.34:0.3937,14.97:0.9441,14.05:1.1706,15.4:1.0171,15.82:1.3301,14.8:6.1869,15.8:0.7181,15.74:0.5488,14.63:0.9171,17.68:1.3343,13.72:0.4757,13.49:1.0471,15.18:0.7694,17.57:0.4581,15.05:0.2191,13.52:1.2545,14.67:1.3842,16.03:0.8694,16.51:0.8401,14.88:0.756,15.42:0.0387,14.08:1.2557,14.02:0.7687,17.57:0.3922,16.52:0.4429,14.82:0.8702,15.42:0.6983,15.52:0.8912,16.55:0.8,15.92:0.9764,11.61:1.0034,16.77:0.3535,15.48:0.5709"
2026-05-08T19:43:05,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,26.91,1.37,3.2222,4.5477,16.91,121.91,-95,56,20,"25.26:3.7846,26.98:5.4919,29.26:5.4469,28.92:1.0692,26.21:5.4497,29.81:5.9853,28.55:0.4755,27.18:4.9475,27.67:1.0877,29.37:2.5003,26.72:5.0852,26.42:4.9197,26.72:4.3752,26.31:3.3614,26.68:4.3723,27.13:2.5085,27.24:5.7562,26.12:2.8732,25.69:3.2576,26.43:2.9015,29.35:1.8095,25.31:3.7598,26.0:3.3609,24.19:0.4117,27.5:5.2573,27.63:5.2062,27.09:4.7867,28.62:3.158,25.85:1.1951,25.37:0.8909,26.02:1.2979,25.8:4.1738,25.02:4.9161,26.46:4.8871,25.95:5.9958,25.24:5.5842,28.8:3.7797,28.24:0.65,24.04:3.3033,28.0:0.11,26.51:1.0864,26.68:2.28,27.96:2.94,25.84:1.4278,27.97:5.4511,25.4:0.9908,28.52:3.1297,27.11:5.0073,28.41:1.9785,29.64:3.5539,26.67:2.5825,25.3:4.8227,26.69:0.5984,26.67:0.4009,26.73:3.6825,25.78:0.3249"
2026-05-08T19:43:06,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,24.8,1.36,3.2602,4.4666,14.8,119.8,-95,56,20,"26.92:3.105,24.34:5.0186,26.92:0.0881,23.98:5.454,26.73:5.962,25.16:5.9784,24.07:1.3002,24.16:6.2214,24.83:3.2082,23.98:2.939,25.15:3.297,24.12:1.9517,29.13:4.3609,25.24:5.3664,25.01:2.1436,24.1:5.8865,24.39:0.9802,25.09:3.558,24.94:4.8677,24.62:2.9777,24.59:3.2222,26.06:3.1224,25.95:3.5296,25.23:4.1848,23.66:5.1211,25.49:0.426,23.79:3.1992,25.83:3.1685,24.62:3.7464,22.91:4.7021,24.85:4.01,25.14:3.3605,25.12:4.7236,25.13:5.162,23.9:3.2497,25.78:3.8131,25.45:0.5036,26.71:2.8093,27.29:5.5665,23.61:4.9827,23.08:3.5954,25.94:3.7951,25.95:2.3422,23.48:6.0652,22.47:4.0642,24.17:1.5286,24.64:2.4756,26.06:0.2613,24.79:1.0059,22.18:0.4725,25.35:0.8983,22.62:1.9033,25.61:1.8931,21.25:3.3552,24.5:0.5977,22.77:1.0506"
2026-05-08T19:43:07,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,22.26,1.18,2.8945,4.783,12.26,117.26,-95,56,20,"24.05:3.8909,21.65:3.0219,21.97:3.9545,21.61:3.3681,23.19:0.8403,20.35:1.368,21.99:6.093,22.39:4.0503,23.85:2.647,24.26:2.9775,22.78:0.8897,24.73:2.3845,22.46:0.7479,22.08:5.3152,22.16:1.088,21.37:1.0008,22.63:1.5489,24.48:6.1679,19.3:4.1779,21.41:6.1993,24.14:2.5237,23.33:5.3284,22.72:2.6728,22.67:3.7712,22.47:2.8169,22.56:1.1086,21.44:0.5188,20.9:5.7304,21.75:1.9903,20.21:2.1409,22.51:6.1043,22.29:4.5651,22.2:3.5698,23.96:0.0231,20.52:3.7827,22.72:5.2471,21.72:1.6632,21.17:0.4342,21.14:1.2498,24.14:1.3273,20.87:1.98,21.93:3.9578,21.95:3.3655,22.93:2.423,22.19:1.6503,21.61:2.2785,21.1:3.1227,22.14:0.402,21.27:0.6313,23.1:3.3134,21.22:2.9208,23.91:0.9119,20.85:1.6983,23.48:3.8782,21.35:5.0949,23.63:6.1648"
2026-05-08T19:43:09,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,26.49,1.32,3.4372,5.1529,16.49,121.49,-95,56,20,"27.64:0.8561,25.94:6.2036,25.11:2.4769,26.21:5.6012,24.68:3.0794,26.5:0.5615,23.89:0.9977,28.63:4.6736,27.02:4.4923,23.65:0.9996,26.63:1.6193,27.6:2.7922,26.71:2.8017,28.38:5.856,25.69:5.0372,28.21:5.69,26.77:3.684,25.49:1.7003,24.04:4.8412,26.79:3.6672,27.42:0.7063,25.58:6.0784,27.25:5.0789,24.89:0.3381,27.61:3.2708,26.57:3.5341,28.31:4.4662,26.14:3.7095,27.25:2.6633,25.1:2.2375,26.99:2.057,27.86:6.1034,25.95:2.5132,27.88:5.8023,26.05:1.6356,26.67:4.1837,24.9:1.0955,26.32:2.0605,28.29:2.6715,24.81:6.1018,25.49:2.3317,25.46:1.6643,26.72:6.0796,26.95:3.5512,26.47:6.2481,24.71:6.279,26.39:0.5106,28.04:2.5518,24.31:2.5617,29.06:4.7545,26.33:4.1171,26.22:2.3131,26.8:3.9302,27.75:3.3007,29.41:5.3667,25.79:2.9862"
2026-05-08T19:43:10,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,29.76,1.34,2.6945,6.1817,19.76,124.76,-95,56,20,"29.38:5.9961,30.1:0.1821,31.75:3.6548,29.21:1.7329,31.79:2.0541,25.87:3.889,29.05:2.3236,29.13:0.0256,29.07:2.6955,31.84:0.6434,29.68:0.5272,30.33:4.6866,30.6:5.5486,28.44:2.7745,27.66:5.3135,30.7:2.3465,30.07:4.7488,29.55:1.7077,27.95:2.3088,29.42:2.501,30.48:2.5964,30.37:3.2648,31.16:3.137,29.9:0.2824,30.09:0.2282,27.74:1.6151,27.87:2.6923,29.66:2.4051,27.6:0.7742,27.39:4.893,30.62:1.6382,29.59:1.6092,30.05:0.2287,31.18:2.8691,31.28:3.0056,29.74:4.2501,30.39:2.0046,29.47:4.1366,29.89:0.5158,30.72:3.9312,32.1:1.8976,28.33:2.2972,28.94:4.8276,32.08:0.2876,29.27:1.757,28.08:5.1023,31.15:2.6743,31.29:2.9173,30.98:1.3219,30.27:6.0762,31.94:3.7156,29.73:3.2999,29.7:2.7263,29.63:6.1695,28.03:2.3351,28.34:1.7491"
2026-05-08T19:43:11,20,Pessoa #20,14,178,82,M,A,levantamento_bracos,24.39,1.31,2.9233,5.5409,14.39,119.39,-95,56,20,"24.08:0.6002,26.08:5.9042,22.82:5.3199,24.28:0.7546,25.08:6.0822,25.83:1.1578,19.8:0.0172,24.87:6.1677,22.89:4.0473,23.79:4.2758,24.48:1.5024,22.79:3.2441,23.35:0.9278,24.61:3.7543,23.93:2.6266,24.88:0.2252,25.09:3.7095,24.97:4.4448,22.57:1.8205,23.07:3.1372,23.47:4.7504,23.77:2.8561,24.68:2.7345,22.65:2.1862,26.43:6.0637,24.3:0.9566,25.2:5.2725,25.9:0.3845,25.54:4.2642,26.29:6.2488,26.31:0.1273,27.1:3.0041,25.4:0.4445,23.87:0.9956,24.6:3.1774,24.46:1.6494,25.48:0.3708,24.44:1.5276,24.43:5.8059,24.15:0.168,24.93:3.2291,24.03:6.0105,24.15:3.7391,22.2:3.3079,24.88:3.3242,25.09:4.2845,23.0:3.2857,25.25:2.4323,24.14:1.8325,23.19:0.5307,24.81:2.1156,24.3:3.5384,27.37:5.8214,23.45:4.92,24.92:0.4866,22.32:2.1416"
2026-05-08T19:43:15,20,Pessoa #20,14,178,82,M,B,parada,10.13,1.39,5.1526,0.1212,0.13,105.13,-95,56,20,"10.74:5.0363,9.03:5.1051,11.43:5.1607,11.81:5.0512,12.06:5.224,9.76:5.2194,10.17:5.2167,9.08:5.2253,7.84:5.2469,10.65:5.3159,9.97:5.0774,10.12:5.0459,11.73:5.1869,11.37:5.2468,11.35:5.1588,12.14:5.2184,7.14:5.1205,8.54:5.0507,9.74:5.084,10.14:5.1285,9.39:5.2129,11.08:5.1798,8.99:5.2052,9.33:5.167,9.03:5.0961,10.93:5.1883,7.18:5.3173,11.69:5.0014,11.76:5.1395,10.52:5.167,11.69:5.1023,9.76:5.2667,12.62:5.1448,10.15:5.1573,8.58:5.0166,10.64:5.1529,11.71:5.0537,7.7:5.0864,8.35:5.1102,9.35:5.0808,7.7:5.0781,10.9:5.2139,9.01:5.2876,8.83:5.1988,10.26:5.1091,9.27:5.0655,9.17:5.1449,10.53:5.2102,10.07:5.1706,10.8:5.1728,10.46:5.1963,9.3:5.0418,12.32:5.3122,13.22:5.0897,9.83:5.1887,10.43:5.1021"
2026-05-08T19:43:16,20,Pessoa #20,14,178,82,M,B,parada,8.96,1.35,5.2004,0.4116,-1.04,103.96,-95,56,20,"7.95:5.661,9.78:5.1351,10.55:5.1333,9.99:5.5581,8.67:5.497,8.96:4.5595,8.15:5.4605,9.03:5.1347,8.49:5.1857,9.26:5.2682,8.09:4.8702,5.32:4.7472,9.92:5.1392,7.03:5.2638,10.24:5.4122,7.09:5.3707,9.49:4.8181,9.2:5.5348,10.02:4.9975,10.8:5.392,8.35:5.0246,8.61:4.7528,8.82:5.6033,9.39:4.8409,9.8:5.6225,8.26:5.2097,8.37:5.8404,7.81:5.0049,10.87:5.1057,10.51:5.4456,8.95:4.8487,9.05:5.6174,11.64:4.6587,9.64:5.5565,7.97:5.2435,8.38:5.1768,11.29:5.5195,7.9:5.3039,8.73:5.8106,10.55:5.1562,10.33:5.3757,8.66:5.0264,8.63:5.1442,6.55:5.1172,9.21:5.3096,10.47:4.827,6.98:5.265,6.81:4.8685,8.67:5.0837,6.41:5.3001,11.19:5.6859,7.27:5.1784,8.69:4.7673,8.34:4.9679,9.68:4.815,11.09:5.0069"
2026-05-08T19:43:17,20,Pessoa #20,14,178,82,M,B,parada,11.26,1.33,5.5036,0.3982,1.26,106.26,-95,56,20,"10.07:5.4497,11.41:5.2355,9.07:5.5895,14.29:5.3561,12.24:5.2527,10.62:5.4763,9.76:5.491,12.89:5.7999,14.27:5.4251,9.51:5.8996,10.7:5.8401,8.93:5.6034,10.99:5.368,10.83:5.495,9.99:5.986,10.4:5.5462,12.19:5.9868,10.39:5.3321,11.21:5.7158,10.7:5.5501,11.5:5.311,11.68:5.3955,11.09:5.5762,10.38:5.6961,9.64:5.8293,10.1:5.4871,12.75:5.5275,12.5:5.1414,9.78:5.5572,11.38:5.725,11.65:5.2351,8.0:5.4529,10.22:5.6837,11.35:5.1575,10.95:5.1704,12.68:5.0054,13.68:5.6808,12.88:5.6083,11.79:5.5805,10.46:5.4018,12.87:5.1306,11.64:5.4361,10.51:4.7319,10.07:5.1173,12.45:5.7312,11.15:5.0054,10.73:5.1557,10.05:6.2265,13.05:5.323,10.65:5.5678,13.25:5.4357,11.97:5.6722,10.88:5.6802,11.37:5.9835,11.76:5.787,13.29:5.596"
2026-05-08T19:43:18,20,Pessoa #20,14,178,82,M,B,parada,10.2,1.4,3.716,0.6794,0.2,105.2,-95,56,20,"10.51:3.4347,8.28:3.7606,10.19:4.0709,7.71:4.6882,12.08:4.0379,8.92:3.7641,10.06:5.5097,8.3:3.8668,9.2:3.831,12.53:4.181,8.79:3.3524,9.37:3.6178,8.7:3.37,11.3:3.6624,8.69:3.8268,13.16:2.5091,9.28:3.8839,12.22:3.7814,12.15:3.1907,6.41:4.3568,10.51:4.0229,10.86:3.8835,9.21:3.8375,9.2:3.3491,10.74:4.0101,10.97:3.2791,10.18:2.9836,10.95:3.2623,11.12:3.6846,10.77:4.1507,8.58:3.3933,12.13:4.0215,10.63:2.7988,10.55:3.0773,10.04:3.7692,9.76:3.5893,10.56:3.4582,10.86:3.8378,9.91:4.1656,12.34:3.9354,11.44:3.2284,8.82:4.2632,8.69:3.6317,11.48:3.5578,8.48:3.5843,9.6:3.4128,11.3:3.9316,10.89:3.4838,9.44:4.0881,9.72:3.389,8.54:4.0217,11.1:3.8826,12.82:4.2049,11.52:4.0553,10.6:3.8767,9.18:2.2793"
2026-05-08T19:43:19,20,Pessoa #20,14,178,82,M,B,parada,9.39,1.15,0.4504,0.4008,-0.61,104.39,-95,56,20,"10.44:0.318,8.11:0.0622,7.9:0.2046,7.54:0.349,9.89:0.1707,8.22:0.3728,8.92:0.7395,9.87:0.1818,10.5:0.0655,9.65:0.3879,10.62:0.7924,10.5:0.9034,10.8:0.2709,8.99:0.9395,9.29:0.0759,8.47:0.1919,9.19:0.7743,7.46:0.4244,11.05:0.7567,10.72:0.1879,9.32:0.3766,9.34:0.6986,7.93:0.2879,9.24:0.5405,9.06:0.9488,10.77:0.8418,7.64:0.2314,9.84:0.3045,9.24:0.2637,7.99:0.3121,9.43:0.6433,8.72:0.7551,9.42:0.2498,10.2:0.891,11.78:0.0686,9.9:0.2969,6.71:0.7072,8.22:0.4475,10.7:0.3514,9.17:0.4474,9.64:0.5219,9.24:0.7609,9.29:0.6234,10.39:1.019,10.08:0.2992,8.58:0.2768,9.46:0.3475,10.42:0.4091,11.88:1.0139,9.64:0.2733,11.84:0.0651,9.07:0.3392,9.66:0.1889,8.12:0.4795,7.69:0.3517,8.17:0.4187"
2026-05-08T19:43:20,20,Pessoa #20,14,178,82,M,B,levantamento_bracos,23.23,1.49,3.0828,6.221,13.23,118.23,-95,56,20,"21.63:0.2951,23.79:3.9474,24.66:0.3451,26.65:1.0664,22.11:0.0566,23.52:4.97,24.17:3.8577,22.38:0.2025,25.15:3.6605,24.01:3.5689,20.91:0.2318,23.26:3.9085,21.61:1.627,22.48:6.0958,21.07:0.1973,24.42:6.1915,23.15:1.2814,23.52:0.8826,22.24:4.0465,22.17:2.2198,25.53:4.1677,23.06:4.4451,23.91:3.5611,22.0:4.8089,23.03:3.7028,20.67:5.6134,24.49:0.5444,24.08:1.904,23.22:1.0526,20.66:3.1229,24.21:2.9671,22.34:3.0195,21.76:4.5943,23.72:5.0856,23.7:2.9717,20.87:0.5275,22.61:5.8098,23.19:2.3257,23.56:2.947,24.66:4.9492,21.84:5.8423,24.07:4.0367,21.69:6.0113,23.16:5.97,21.28:0.1421,25.84:0.2789,23.84:1.4001,20.63:1.8259,27.04:1.0813,23.35:0.8246,24.37:5.5283,25.36:4.8779,23.35:2.8619,22.66:6.2741,25.5:3.9754,22.52:4.9346"
2026-05-08T19:43:21,20,Pessoa #20,14,178,82,M,B,levantamento_bracos,23.85,1.14,3.0187,4.7215,13.85,118.85,-95,56,20,"24.78:0.739,24.04:1.6681,25.46:3.1082,22.39:4.3087,25.48:1.6329,24.45:1.4986,23.25:3.4857,24.58:6.259,22.5:6.1074,20.68:0.8007,22.75:0.9451,24.95:3.6003,23.51:5.5907,24.09:5.1142,25.12:5.5975,23.11:0.7001,23.06:2.5132,24.26:2.0784,25.58:5.4393,23.31:0.4979,24.81:0.6932,23.96:0.0264,23.34:2.056,22.44:2.9767,22.66:5.0281,25.06:4.1985,23.66:5.5878,24.84:3.9399,25.19:1.0805,23.91:0.1818,23.32:1.6333,24.49:3.0718,24.3:0.4952,23.84:3.9508,23.49:2.5448,22.89:3.814,21.05:0.7825,23.3:5.9464,24.66:5.8851,24.5:4.9941,24.59:3.7294,24.87:2.6424,25.01:6.1375,23.71:5.0546,21.45:1.2254,21.52:0.3198,24.96:1.3047,23.17:0.8022,23.45:6.1349,24.98:5.5005,24.98:1.9154,24.48:0.7636,24.73:3.9021,24.04:0.9061,22.07:4.5575,24.3:3.5775"
2026-05-08T19:43:22,20,Pessoa #20,14,178,82,M,B,levantamento_bracos,20.58,1.28,3.1947,6.9454,10.58,115.58,-95,56,20,"18.42:5.1952,21.38:3.3059,20.91:0.7021,20.26:1.1001,19.79:3.9184,20.33:1.2695,19.37:5.1432,20.11:3.4012,20.93:1.7593,18.47:0.2238,21.84:4.7503,21.76:1.9018,19.03:2.1587,21.52:3.2954,21.46:1.0804,21.97:0.5822,18.1:3.2043,19.32:0.7132,20.24:5.9565,21.1:1.425,21.71:6.1915,20.51:3.3276,18.77:6.1523,19.59:2.1855,21.19:5.4203,21.64:3.7802,19.35:1.611,19.87:0.9484,20.58:2.8192,20.42:4.1138,22.67:1.1604,21.32:5.1408,20.0:2.8633,18.41:4.8014,20.17:4.6716,20.11:5.3519,20.33:3.5116,20.68:3.5912,21.67:4.6147,18.48:4.4943,23.03:3.8005,19.31:5.308,22.41:1.6521,21.46:5.1614,23.82:1.2181,21.45:0.1474,18.8:2.4389,20.8:0.807,21.01:5.5489,20.21:4.939,20.63:1.1584,20.36:4.7338,20.49:2.0035,21.23:2.5511,20.19:5.2528,23.67:4.3447"
