timestamp,student_id,student_name,age,height_cm,weight_kg,gender,zone,movement_type,amplitude_dbm,intensity_percent,phase_variance,subcarrier_count,rssi_dbm,noise_floor_dbm,subcarrier_values
2026-05-07T21:00:45,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,475.67,98.04,18.24,56,-50,-95.0,[44 -29] [-49 -21] [4 45] [-44 8] [32 -29] [-20 50] [41 -16] [17 40] [6 -50] [52 12] [-42 26] [25 36] [-17 44] [0 -48] [-36 -36] [49 1] [-30 -37] [40 -32] [23 40] [-46 5] [48 7] [19 -46] [-44 12] [28 31] [4 -45] [-48 5] [-21 -44] [-32 42] [38 27] [-42 -11] [-41 -28] [-51 21] [28 -32] [32 -36] [-46 8] [25 -42] [0 -44] [-7 -44] [26 44] [40 -17] [-46 -21] [-14 49] [38 33] [52 19] [2 -44] [25 43] [27 36] [-25 46] [-55 -2] [-11 45] [15 -46] [3 -52] [-47 -17] [-6 52] [-4 -49] [-21 -44]
2026-05-07T21:00:46,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,482.73,98.31,16.83,56,-50,-95.0,[-9 49] [-44 -7] [-48 -20] [45 -27] [0 -46] [6 40] [22 -53] [36 42] [33 -36] [8 49] [3 -43] [-27 -45] [10 46] [40 34] [54 0] [46 -2] [40 21] [44 15] [-33 -27] [13 51] [-31 -34] [-21 -42] [34 33] [47 -18] [30 37] [33 32] [39 -13] [16 -44] [34 33] [32 25] [-36 -33] [20 -45] [-46 5] [52 25] [37 23] [55 -14] [-42 -33] [51 -14] [38 -31] [-44 -17] [-50 13] [-49 9] [-6 -47] [15 39] [-39 26] [-51 15] [46 24] [15 -46] [3 48] [44 2] [-45 -23] [-34 -35] [25 39] [-15 -49] [-46 -5] [-53 14]
2026-05-07T21:00:47,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,498.7,82.51,20.85,56,-50,-95.0,[25 44] [-15 49] [24 -47] [-47 3] [-44 27] [48 -26] [-45 -3] [-13 41] [32 -34] [51 -8] [-47 -4] [46 -20] [-33 -32] [10 -50] [-14 -45] [-21 40] [45 15] [-47 -1] [0 45] [-14 -48] [12 -49] [24 -43] [-6 -49] [12 -49] [37 13] [53 9] [-22 -58] [44 -26] [19 42] [-10 49] [26 35] [-24 -41] [-14 -51] [46 -37] [32 -25] [-45 4] [-52 0] [-57 24] [-53 -3] [28 -43] [-17 -43] [-1 44] [10 -40] [41 -38] [15 -51] [-54 -23] [-9 45] [42 14] [-37 0] [35 23] [-37 -26] [56 -13] [-41 10] [0 -50] [30 43] [-42 26]
2026-05-07T21:00:49,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,500.58,87.44,20.71,56,-50,-95.0,[0 52] [-3 -40] [-46 24] [-38 40] [37 24] [-61 9] [-27 -49] [2 47] [-11 -44] [-57 11] [-41 35] [-44 21] [7 54] [49 -4] [0 49] [-43 21] [-46 -19] [48 -4] [-55 -20] [-21 -44] [-19 48] [-13 57] [-19 -47] [4 -53] [52 3] [48 18] [-48 -4] [-32 -47] [-34 32] [50 19] [-32 30] [31 -35] [-42 -5] [40 30] [-3 -54] [44 -3] [50 24] [-35 26] [35 -36] [49 -35] [-41 18] [-38 25] [38 32] [17 -41] [5 -53] [49 -20] [-13 39] [44 -17] [29 44] [2 54] [-28 40] [46 -15] [-46 -14] [-46 -25] [-48 9] [-9 -44]
2026-05-07T21:00:50,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,523.71,95.05,15.8,56,-50,-95.0,[43 -30] [-49 -12] [13 55] [-23 -40] [-46 -8] [1 47] [-41 -22] [46 22] [-11 -48] [38 -33] [-46 34] [21 47] [43 33] [47 -4] [-56 27] [-53 10] [-49 3] [-31 -44] [41 34] [19 -53] [-42 -10] [-39 32] [5 43] [4 -49] [19 44] [-7 48] [-37 -44] [32 -30] [14 54] [31 -35] [-59 2] [-40 -17] [-28 -40] [-55 -9] [-14 -48] [-7 -57] [48 14] [-40 -20] [-14 53] [55 15] [-15 48] [38 -40] [-45 -24] [-17 -47] [-36 -43] [-24 -40] [-19 -56] [-53 -6] [-49 -17] [-43 -1] [51 -27] [-22 50] [18 52] [61 -3] [37 43] [36 -28]
2026-05-07T21:00:51,19,Pessoa #19,33,173,79,M,C,levantamento_bracos,519.39,99.25,17.84,56,-50,-95.0,[-24 43] [4 51] [53 -33] [55 -25] [-53 -16] [29 46] [48 -31] [-36 40] [-32 -36] [55 9] [38 30] [48 7] [47 -8] [-39 30] [9 52] [39 32] [-12 52] [-5 39] [-32 53] [-18 56] [49 16] [47 13] [-21 -47] [48 3] [10 -40] [54 -8] [1 -63] [-34 -43] [41 18] [26 46] [30 35] [-50 -11] [4 -48] [-26 53] [41 36] [-32 -36] [-21 -54] [41 29] [-52 -12] [56 -4] [-30 41] [-39 15] [39 -36] [0 59] [-21 59] [49 -21] [-33 -38] [-10 54] [41 -43] [-25 58] [-24 52] [-44 21] [-49 -1] [8 48] [31 -32] [-6 51]
2026-05-07T21:01:00,19,Pessoa #19,33,173,79,M,D,parada,455.09,79.36,11.43,56,-55,-95.0,[42 18] [-25 -36] [53 7] [-38 -28] [37 -22] [-42 -10] [38 -20] [-38 12] [-7 38] [-35 34] [43 13] [-33 34] [-33 35] [-44 -11] [-34 28] [35 25] [38 24] [43 -12] [-14 -40] [-27 -33] [50 -4] [38 -3] [-46 -1] [-42 12] [-38 -31] [-16 -41] [39 3] [-32 38] [-7 44] [-46 -7] [34 -18] [-38 19] [39 34] [41 -18] [-40 -13] [47 0] [23 38] [-36 27] [-23 35] [-7 48] [-40 19] [-18 -44] [-46 -20] [36 -22] [41 31] [-43 23] [-40 -17] [-43 24] [14 42] [4 -34] [-7 -48] [-39 -6] [36 19] [44 -3] [-26 35] [31 14]
2026-05-07T21:01:01,19,Pessoa #19,33,173,79,M,D,parada,460.84,72.77,13.12,56,-55,-95.0,[-27 -33] [31 -35] [31 -29] [43 17] [-37 30] [-21 -47] [36 33] [54 -21] [40 24] [-46 -24] [-5 47] [42 -1] [-26 -36] [-4 -50] [-37 20] [-37 26] [-5 46] [36 -39] [-49 -29] [43 3] [31 -30] [-48 1] [49 12] [6 43] [45 5] [-48 18] [-4 35] [-10 -45] [-15 44] [30 34] [32 -28] [-46 -15] [47 6] [4 30] [30 39] [-19 50] [-40 6] [-12 -43] [-46 -2] [-45 -5] [43 13] [-4 38] [-3 -42] [-14 -40] [23 -36] [-32 13] [44 12] [41 13] [32 37] [-45 20] [47 6] [-9 46] [-27 -31] [8 -51] [2 -45] [9 45]
2026-05-07T21:01:02,19,Pessoa #19,33,173,79,M,D,parada,437.02,71.64,10.59,56,-55,-95.0,[-33 30] [8 37] [34 24] [-28 -29] [9 -37] [32 -28] [-38 -13] [-51 11] [-6 37] [23 44] [35 -4] [-18 -36] [-9 -41] [-41 -9] [-34 -13] [34 29] [32 -13] [11 -39] [25 -32] [-32 -39] [29 21] [-24 27] [-38 1] [-6 -48] [-15 32] [43 25] [0 40] [9 -42] [-18 -41] [6 -36] [32 26] [42 7] [-36 -30] [-9 -36] [-15 46] [-41 -20] [-29 36] [-44 14] [50 -5] [35 -19] [35 18] [15 40] [19 40] [-7 38] [-29 -24] [-7 -40] [41 -24] [-43 14] [-34 18] [41 3] [36 -23] [-25 -29] [-25 -38] [45 -9] [31 25] [23 32]
2026-05-07T21:01:03,19,Pessoa #19,33,173,79,M,D,parada,440.95,70.91,9.83,56,-55,-95.0,[-38 8] [21 41] [-47 17] [-33 28] [-25 31] [-22 -37] [-23 31] [-29 26] [-27 40] [-22 24] [-31 -30] [41 0] [52 -15] [-43 19] [40 -25] [2 48] [27 -32] [-12 45] [-5 -38] [-32 -29] [-33 -25] [1 -33] [18 -36] [-40 3] [-29 -43] [-16 36] [34 34] [22 -35] [15 -41] [-10 46] [30 32] [-19 38] [27 38] [27 23] [-51 7] [38 24] [-4 -42] [-17 38] [-39 -7] [-4 43] [-47 10] [-40 -20] [-41 -7] [-8 -48] [-13 45] [-16 32] [31 -36] [-32 25] [-17 -37] [48 0] [24 -24] [-43 29] [-40 -22] [41 23] [-36 35] [-40 -29]
2026-05-07T21:01:04,19,Pessoa #19,33,173,79,M,D,parada,437.35,81.9,11.58,56,-55,-95.0,[-39 -17] [-14 44] [-42 -25] [29 -24] [20 25] [-23 -30] [17 33] [-42 8] [-14 32] [-36 -2] [-8 -44] [40 -17] [-48 7] [-24 31] [43 -14] [-48 11] [-10 46] [48 12] [24 34] [-40 25] [-35 4] [-5 44] [-35 9] [29 24] [36 23] [-14 31] [32 30] [37 -15] [9 40] [-11 38] [24 30] [0 -46] [-10 -36] [49 5] [-43 -4] [0 43] [7 -35] [22 31] [30 21] [47 -1] [27 43] [45 24] [-31 -43] [34 23] [8 53] [35 -8] [12 -39] [-21 -40] [-9 32] [30 23] [-16 -39] [-38 -17] [8 -46] [39 25] [-20 41] [-17 38]
2026-05-07T21:01:05,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,512.86,100.78,16.45,56,-55,-95.0,[-40 27] [32 -26] [34 26] [30 46] [3 -58] [-47 -27] [-40 35] [-33 30] [21 41] [-55 -12] [39 20] [-37 -42] [-22 50] [-47 -24] [-13 -44] [30 -41] [-51 -15] [-48 3] [49 4] [-41 36] [40 -6] [-34 0] [44 1] [-18 -39] [12 -54] [10 52] [44 8] [-10 -48] [-41 -32] [-34 38] [-7 52] [-12 41] [50 -6] [-46 -6] [-10 -50] [29 50] [18 50] [7 39] [38 -29] [-38 -36] [-22 -35] [-51 13] [2 -43] [-50 5] [-44 3] [42 6] [4 53] [55 3] [-33 -51] [22 45] [43 8] [-49 -15] [-43 0] [-49 5] [39 44] [41 30]
2026-05-07T21:01:06,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,525.16,114.02,23.16,56,-55,-95.0,[52 -22] [27 38] [-51 -19] [8 -44] [18 50] [-7 52] [46 2] [19 53] [-45 -24] [-4 -54] [-11 49] [-13 49] [-39 45] [34 42] [12 53] [38 38] [-60 3] [12 -54] [-4 -58] [-43 22] [-39 -23] [37 -34] [-26 -38] [-2 56] [-49 -24] [-10 46] [-43 -34] [-38 -45] [39 -28] [-47 -7] [-13 -48] [-35 -40] [12 48] [8 51] [48 -33] [-50 0] [57 1] [-22 -46] [-4 -50] [45 -15] [-38 22] [-4 -51] [50 -18] [-24 44] [33 45] [58 21] [46 17] [-55 15] [34 -48] [-25 -44] [-31 -48] [50 28] [51 11] [-48 -9] [47 -28] [-27 42]
2026-05-07T21:01:07,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,502.54,112.72,21.37,56,-55,-95.0,[58 -2] [19 41] [-2 51] [37 -17] [-17 42] [-13 48] [-52 -7] [35 25] [-39 10] [-33 31] [-26 48] [15 -52] [15 43] [35 -38] [-43 -9] [14 -51] [33 -36] [1 -41] [-22 51] [-48 2] [47 -1] [-30 29] [-29 -36] [30 -30] [-43 33] [20 63] [-39 31] [-27 40] [37 -25] [-19 51] [43 -40] [39 -23] [38 -20] [36 22] [13 49] [-32 35] [23 42] [-12 40] [-17 -35] [-14 -42] [23 40] [39 25] [9 -49] [34 24] [36 41] [37 -19] [54 -8] [49 -12] [-46 8] [10 42] [24 -45] [14 47] [-34 -17] [55 12] [-27 -38] [-43 -17]
2026-05-07T21:01:09,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,538.54,103.49,18.22,56,-55,-95.0,[24 -46] [-44 36] [30 34] [-24 -47] [45 -30] [-32 44] [-46 33] [-18 57] [41 39] [-15 -43] [53 7] [38 27] [20 -56] [33 29] [-52 -10] [47 -17] [-15 50] [43 -1] [-19 -57] [58 21] [-37 -34] [48 -38] [-47 -4] [33 -52] [4 -62] [-45 5] [-15 -54] [-43 39] [33 -45] [54 7] [-37 49] [-31 42] [24 -41] [36 -40] [-31 -47] [-9 57] [38 43] [3 56] [17 44] [-47 -29] [47 29] [-21 -57] [-49 -6] [2 51] [-41 38] [-11 -50] [-42 48] [46 -39] [-24 -45] [30 -42] [7 -54] [-15 -52] [22 51] [32 41] [-7 56] [-36 -39]
2026-05-07T21:01:10,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,530.92,120.6,23.49,56,-55,-95.0,[43 18] [-5 -59] [5 54] [-52 -18] [-11 -47] [36 37] [-37 43] [10 56] [15 -52] [2 -52] [47 -12] [34 -54] [50 -28] [56 -16] [47 5] [-7 -49] [47 34] [-45 7] [-57 3] [49 25] [38 -19] [-14 50] [-42 -38] [48 -5] [15 48] [-19 -55] [51 -35] [-5 50] [-50 -12] [-43 0] [46 21] [-47 3] [50 14] [-34 33] [-43 2] [49 -2] [-39 -33] [29 41] [-44 -16] [-34 48] [44 -12] [-51 10] [-37 36] [-44 40] [45 -23] [-25 -46] [28 -33] [-18 40] [-19 44] [-52 -6] [-53 8] [-29 43] [46 19] [-42 -13] [48 -37] [55 13]
2026-05-07T21:01:11,19,Pessoa #19,33,173,79,M,D,levantamento_bracos,547.15,97.73,21.68,56,-55,-95.0,[51 25] [39 43] [25 36] [43 6] [-34 -36] [-8 64] [-40 38] [-55 22] [57 12] [14 47] [52 1] [-26 52] [-20 -50] [-53 -13] [57 -10] [-39 26] [0 55] [66 -9] [-39 44] [-27 -44] [-40 -33] [-20 34] [-19 59] [43 -17] [-27 51] [53 4] [63 -15] [19 53] [-43 -32] [39 38] [-42 31] [21 -39] [-33 -36] [32 -41] [59 -5] [-54 -21] [-51 -9] [26 -44] [-18 -53] [-16 -43] [-22 44] [54 -31] [44 28] [-51 17] [-50 11] [7 -54] [-33 48] [57 18] [-15 46] [-52 17] [16 -57] [58 -18] [-8 54] [-49 20] [33 -39] [41 24]
2026-05-07T21:05:00,20,Pessoa #20,26,152,63,F,A,parada,327.85,39.04,4.97,56,-40,-95.0,[23 20] [-25 -7] [-31 -9] [6 37] [-12 -20] [-15 25] [11 -29] [0 -32] [-14 -24] [16 -29] [-2 -27] [-34 -4] [31 7] [17 26] [8 -33] [-1 -33] [22 -22] [31 0] [29 7] [23 14] [-32 0] [-15 19] [-22 29] [31 2] [5 30] [15 28] [-6 -34] [-31 20] [32 -7] [2 -30] [23 -26] [28 -6] [-18 31] [-29 -10] [30 -12] [-15 -32] [11 27] [-10 32] [32 -3] [12 -27] [30 -4] [-6 31] [-14 29] [31 -7] [-11 -27] [-8 -32] [24 11] [1 -35] [29 -22] [-5 28] [-11 30] [33 16] [15 -25] [32 -3] [15 26] [-22 22]
2026-05-07T21:05:01,20,Pessoa #20,26,152,63,F,A,parada,360.81,34.94,5.18,56,-40,-95.0,[-5 36] [-31 -11] [19 34] [0 -35] [33 -21] [27 20] [-34 3] [20 -27] [30 -9] [-28 -16] [-28 -17] [30 -15] [10 41] [-5 -35] [-7 -37] [5 -32] [-9 31] [11 -29] [-33 -10] [32 20] [2 -33] [-17 27] [33 15] [-35 -4] [-18 -21] [-42 -2] [-29 13] [-31 20] [9 32] [30 -22] [31 -11] [33 11] [-9 -34] [-21 22] [-25 -25] [-15 -36] [-7 36] [25 -17] [-7 29] [-13 -38] [12 -30] [-34 9] [23 -30] [-30 10] [31 -22] [13 34] [-14 31] [-29 -20] [7 -35] [-36 -3] [-11 36] [-38 14] [21 23] [39 -1] [-4 28] [-1 31]
2026-05-07T21:05:02,20,Pessoa #20,26,152,63,F,A,parada,338.66,31.43,6.21,56,-40,-95.0,[-1 32] [4 33] [15 31] [-12 28] [-36 -2] [-20 -29] [-29 20] [-9 -24] [1 -39] [10 29] [10 -29] [24 13] [-31 16] [-18 26] [18 27] [-7 -36] [-11 26] [17 -36] [-3 28] [33 -7] [10 -33] [-10 -27] [-36 -14] [17 32] [20 29] [-39 12] [-16 -29] [23 25] [-35 -5] [-35 -8] [27 7] [-18 -27] [26 -16] [-32 -20] [21 7] [-30 12] [22 -24] [-15 26] [20 20] [-34 3] [-35 -15] [-29 23] [19 -30] [-30 -10] [-11 -30] [13 -34] [0 -30] [12 35] [24 16] [28 -26] [-6 35] [-2 -33] [28 21] [-21 26] [10 35] [30 -17]
2026-05-07T21:05:03,20,Pessoa #20,26,152,63,F,A,parada,340.46,32.82,4.67,56,-40,-95.0,[-3 35] [28 23] [8 31] [36 2] [26 -17] [-7 42] [-31 -7] [-33 -13] [-34 0] [11 27] [40 -2] [-40 8] [-31 13] [-2 31] [27 13] [12 -25] [-23 -10] [29 -12] [3 38] [-29 14] [29 2] [18 -25] [29 15] [21 25] [35 25] [22 -21] [-19 -28] [33 -7] [25 -19] [-11 30] [-27 4] [0 -32] [-28 17] [29 10] [1 34] [6 31] [-33 -16] [33 -12] [-21 16] [13 -30] [17 -27] [30 23] [-10 -31] [-17 -30] [29 24] [-2 39] [9 28] [-28 -19] [-29 -11] [8 32] [26 19] [-36 -13] [3 38] [-17 -34] [20 24] [-34 -8]
2026-05-07T21:05:04,20,Pessoa #20,26,152,63,F,A,parada,336.04,30.87,6.05,56,-40,-95.0,[26 -8] [32 0] [19 -25] [13 29] [-7 -28] [-28 -6] [3 33] [4 -27] [-26 -26] [28 -19] [32 -8] [-26 -14] [-35 -2] [9 36] [39 -4] [3 39] [25 -12] [-9 28] [28 12] [32 -12] [36 8] [-18 22] [-14 -35] [-29 -11] [35 -6] [-23 -26] [-25 8] [34 -14] [23 -18] [29 12] [26 -23] [34 -15] [-31 -13] [35 -8] [36 14] [22 -28] [-29 -14] [27 -6] [-14 31] [-23 21] [-5 -30] [25 22] [-34 -11] [-7 -31] [12 26] [17 -25] [6 -38] [19 22] [-8 -30] [-35 -8] [-1 -37] [24 -28] [33 8] [-27 13] [27 16] [25 -18]
2026-05-07T21:05:05,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,409.67,58.78,18.93,56,-40,-95.0,[43 0] [10 39] [-28 -33] [11 42] [-31 -25] [-35 0] [0 42] [24 35] [-43 11] [-7 39] [-41 -8] [-39 -14] [34 -11] [46 -3] [-17 -31] [-9 -42] [-20 -32] [45 -14] [-38 -12] [5 -42] [-33 19] [24 -36] [-32 27] [41 16] [-28 33] [36 12] [29 19] [23 30] [16 -40] [28 -29] [29 -37] [-22 26] [44 -1] [40 14] [-1 45] [12 36] [25 38] [-16 25] [-15 44] [-4 -38] [-7 42] [39 -8] [-16 37] [-25 27] [26 -25] [21 42] [2 -42] [37 -2] [-12 -37] [-30 -17] [5 -38] [27 29] [-31 25] [-32 -16] [43 6] [-7 -44]
2026-05-07T21:05:06,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,407.52,68.0,14.3,56,-40,-95.0,[9 38] [-11 38] [38 10] [34 24] [2 -42] [-26 25] [-44 -2] [18 -35] [29 -24] [-21 -37] [-41 -23] [15 33] [44 -3] [-20 40] [-4 40] [-30 -18] [7 -38] [8 -36] [-24 -35] [-36 -11] [-38 8] [10 43] [-45 7] [-9 -45] [41 -29] [-22 36] [-15 39] [-41 -6] [-34 -32] [40 6] [33 12] [16 35] [29 29] [-20 -43] [5 -35] [-41 2] [42 14] [20 -29] [-30 27] [-32 -28] [-42 7] [-41 14] [43 -6] [41 -7] [-38 -25] [20 -36] [-27 23] [40 -13] [36 12] [30 26] [36 15] [-6 39] [-32 23] [-28 30] [-20 33] [-16 -31]
2026-05-07T21:05:07,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,421.19,70.4,14.78,56,-40,-95.0,[-43 -11] [22 -35] [-3 48] [42 -9] [-40 -1] [-35 13] [-33 18] [30 8] [-7 -40] [43 -30] [-48 11] [11 -44] [-43 -2] [-4 40] [-2 44] [29 -31] [2 -38] [35 9] [32 21] [8 -36] [18 -43] [19 30] [26 -31] [-17 44] [-5 37] [-42 -9] [39 -5] [-39 16] [11 42] [-6 -31] [42 -9] [-31 -25] [23 40] [-37 -24] [-40 -17] [32 24] [-8 -39] [11 -47] [-16 38] [-44 -19] [-8 44] [-32 20] [-36 -2] [-37 14] [-40 4] [31 32] [-13 -40] [12 34] [-5 -40] [-33 12] [-44 -7] [-12 -34] [0 -38] [44 10] [26 29] [5 50]
2026-05-07T21:05:09,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,425.26,70.71,16.33,56,-40,-95.0,[27 37] [-18 38] [39 7] [-47 -23] [22 37] [-30 28] [-19 39] [37 27] [-15 -37] [30 -33] [27 -28] [-38 17] [-7 -36] [-20 -40] [-28 -23] [42 -2] [16 37] [-3 -47] [-28 -27] [-23 36] [-38 -25] [-9 -37] [-34 -20] [40 -10] [17 -28] [-38 -6] [0 36] [37 -11] [-38 -23] [-33 -32] [-34 26] [35 19] [-18 33] [-31 -31] [36 -30] [23 45] [0 47] [-36 15] [0 53] [-40 0] [24 29] [-34 -14] [-36 4] [38 -29] [-44 -3] [8 36] [-48 -13] [12 -42] [39 -7] [-46 -15] [45 11] [-35 -23] [-9 -46] [-29 -35] [-8 -42] [-40 -6]
2026-05-07T21:05:10,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,401.55,73.04,16.27,56,-40,-95.0,[43 -5] [40 23] [-2 38] [40 1] [-37 -9] [21 -34] [37 16] [38 -16] [-38 17] [45 -4] [-9 -43] [-33 -14] [41 -8] [0 -37] [-32 23] [-38 -13] [-11 -37] [-43 5] [-15 34] [-43 5] [-33 -10] [39 -11] [-20 -36] [20 22] [-34 15] [-34 -21] [-44 -8] [3 -33] [41 3] [-44 18] [-28 35] [12 39] [38 12] [41 -6] [18 39] [-28 27] [-36 8] [-38 -3] [-33 -34] [13 42] [21 40] [5 40] [-12 41] [-35 28] [26 -22] [-41 7] [35 -17] [-25 25] [-4 39] [40 -13] [12 34] [0 39] [-20 -30] [-18 -34] [-6 -28] [15 -42]
2026-05-07T21:05:11,20,Pessoa #20,26,152,63,F,A,levantamento_bracos,430.21,59.66,11.05,56,-40,-95.0,[36 22] [-40 11] [-16 43] [-19 37] [-36 20] [35 25] [40 15] [16 -46] [-41 -27] [33 -31] [30 -10] [33 -41] [33 14] [35 24] [-2 -41] [36 3] [-36 22] [12 34] [-39 -20] [-11 44] [-37 11] [11 37] [-5 -47] [45 7] [-42 0] [31 37] [32 -31] [-29 -33] [14 38] [42 -4] [44 6] [5 38] [-38 7] [-43 6] [-3 -40] [44 -2] [-21 -38] [-46 10] [44 9] [15 -35] [-30 29] [-31 32] [-48 -1] [-18 46] [28 -39] [13 40] [12 37] [-35 -14] [40 -14] [37 12] [15 46] [-24 -32] [-23 -30] [18 -38] [40 19] [38 -12]
2026-05-07T21:05:20,20,Pessoa #20,26,152,63,F,B,parada,355.55,39.45,7.57,56,-45,-95.0,[-40 -9] [32 4] [-16 -22] [27 -14] [28 13] [-16 -36] [-32 -1] [20 23] [31 14] [-23 29] [26 -20] [19 19] [19 27] [18 27] [-9 -33] [1 36] [-27 15] [2 28] [-32 21] [30 -25] [-30 3] [-22 -24] [24 19] [-4 -36] [23 -23] [-32 -18] [37 14] [-14 -32] [-20 29] [1 41] [26 -16] [35 17] [6 31] [-28 -22] [3 -32] [-22 30] [33 1] [-9 -31] [-21 -31] [34 10] [1 36] [-2 -38] [25 27] [0 -30] [-4 -35] [-21 23] [15 -36] [28 -14] [1 37] [24 -21] [27 -24] [-12 -34] [0 -30] [21 -30] [-7 38] [-27 -29]
2026-05-07T21:05:21,20,Pessoa #20,26,152,63,F,B,parada,350.5,44.99,7.85,56,-45,-95.0,[29 -16] [-23 -32] [38 -10] [-32 10] [-9 -33] [30 -6] [18 -31] [34 12] [10 30] [-14 -29] [21 10] [0 -33] [0 37] [12 32] [-18 -33] [28 -10] [-6 -37] [-28 -17] [-35 0] [33 4] [19 36] [-34 -9] [36 18] [-29 -13] [35 -6] [22 -27] [-23 -27] [-8 -36] [-8 31] [-16 27] [-28 -11] [-34 -23] [20 -18] [12 33] [31 -1] [21 22] [0 39] [-35 14] [0 34] [4 37] [-28 15] [-13 32] [28 6] [12 32] [-35 18] [15 -28] [-32 -21] [4 -35] [30 -22] [-34 0] [29 -11] [39 7] [-27 2] [3 -34] [21 31] [-13 31]
2026-05-07T21:05:22,20,Pessoa #20,26,152,63,F,B,parada,366.87,43.3,6.03,56,-45,-95.0,[-19 30] [34 -19] [0 34] [3 40] [45 0] [-2 -40] [-23 23] [2 -39] [-1 -35] [-34 10] [-34 -6] [-29 28] [-2 32] [-8 37] [36 0] [-6 -33] [-18 31] [-15 -25] [-22 27] [-17 -30] [-33 9] [-17 -35] [4 33] [-36 5] [-27 -31] [-8 33] [-32 -31] [22 -25] [-3 39] [-5 33] [5 38] [37 -20] [32 16] [24 -27] [6 -34] [29 -18] [-7 -39] [-44 6] [21 30] [-42 -14] [28 11] [-27 -22] [22 -31] [-4 -38] [35 -18] [-26 21] [-36 -7] [-30 -29] [3 -32] [40 -2] [31 -19] [-37 15] [2 32] [16 34] [-27 -22] [-34 11]
2026-05-07T21:05:23,20,Pessoa #20,26,152,63,F,B,parada,377.41,46.09,6.48,56,-45,-95.0,[-21 -30] [-27 -26] [36 19] [-14 33] [35 -6] [39 -9] [34 -1] [28 21] [-7 -36] [-41 11] [40 -5] [-24 29] [32 25] [-31 21] [-7 33] [-2 -40] [17 -29] [-21 -36] [11 -33] [32 14] [36 -26] [-1 36] [17 31] [-33 19] [28 -22] [-36 -15] [-31 -19] [-13 -30] [-16 -36] [-1 31] [30 22] [30 -12] [-10 -37] [28 16] [38 -23] [10 33] [34 -22] [-2 39] [-34 12] [-17 -31] [36 -8] [12 33] [-33 -30] [-34 26] [-23 34] [-38 11] [-38 16] [-34 9] [-25 25] [-34 -24] [-37 -16] [34 -11] [-35 -21] [-38 0] [28 -21] [38 -3]
2026-05-07T21:05:24,20,Pessoa #20,26,152,63,F,B,parada,373.18,36.92,4.56,56,-45,-95.0,[33 -16] [34 -14] [35 -13] [-41 0] [-29 -15] [30 23] [-32 15] [-25 -24] [-19 -38] [-27 35] [37 0] [-31 -2] [31 4] [-32 0] [33 -6] [21 -38] [-25 26] [-31 24] [26 27] [29 -22] [10 -37] [3 -42] [32 -24] [-5 41] [-31 -12] [-32 -7] [-30 19] [39 1] [2 38] [34 -5] [-19 -34] [-35 -17] [-30 9] [30 15] [40 -7] [28 -30] [40 23] [30 0] [-39 11] [-26 -8] [-30 25] [-33 23] [-43 -4] [-34 19] [-37 -11] [31 -5] [-39 5] [-13 -33] [-7 -36] [39 6] [-37 -3] [-35 -22] [37 -19] [34 14] [29 -17] [19 -34]
2026-05-07T21:05:25,20,Pessoa #20,26,152,63,F,B,levantamento_bracos,456.47,76.29,17.83,56,-45,-95.0,[19 36] [-25 -31] [-13 43] [26 37] [-5 -55] [9 50] [-27 39] [-10 39] [-9 -53] [29 -44] [-25 30] [-38 18] [-3 -48] [-41 -2] [-6 -51] [-33 26] [30 -27] [-37 28] [-48 2] [35 -27] [-7 47] [-37 27] [-33 29] [42 -18] [-37 -30] [38 -22] [0 53] [-36 -30] [6 -42] [32 20] [44 -3] [-44 -17] [-22 -38] [-45 15] [13 -42] [35 34] [-3 44] [0 42] [-14 49] [6 -45] [29 28] [24 35] [-6 -41] [43 33] [-44 -1] [35 -24] [30 29] [10 42] [35 30] [17 -42] [40 -1] [-36 34] [-5 -36] [47 6] [-45 11] [-37 8]
